User ID,Train Count,Val Count,Test Count,Train ASINs,Val ASINs,Test ASINs
AGJWAZESYDYURVDSAMHKVAM2IBWQ,3,1,1,"B087GD4BJ1, B089RLLT5C, B0888CX245",B08BF4BKKM,B08NPBQR9L
AEC6IZVI2NGFBCIYVD4X5MDGB6DQ_2,4,1,1,"B089R7S73D, B08C72C56Z, B08C2T24WG, B08KT7FCYY",B08RY6S25W,B08T7GPT1D
AHY2TURQPNIDXZGH2CMQLZ343YMQ,32,1,1,"B088ZVSLYP, B08BFH35VX, B08BY9P4HR, B089R7S73D, B08B5FJMHM, B087ZQK2G8, B088PYN4VM, B086MN4SRX, B086XH7BWW, B087J3H22J, B0845LNDJK, B08DK4NDM3, B08B3TCMSQ, B088LPYXNQ, B08DK5D9J5, B08F4ZDVZQ, B085TFXLH1, B08CVCLVS2, B08G4Y4SFV, B087ZQG11L, B08RQZ3F3L, B08JTNQFZY, B0B8SFDJN9, B08KHRF9NY, B08LPJT4MT, B086N2SY91, B0941YDPSW, B091GG4N2X, B095CG2ZV1, B09BJM95J7, B08K2WH8LK, B09GVHT2D3",B09SH1FD9S,B0B4MR9BXN
AFEFRMJ5OQHPKVHB3YSZXIS7V4CQ,3,1,1,"B09L33VJCL, B088YHN4JT, B089CSF11Y",B089CSR3KF,B088PYN4VM
AGC7QCUXJISMEA6RKUGWBKYFA3EA,5,1,1,"B0914JBBTV, B07FP2C8N8, B08YJV9YL2, B08DK4NDM3, B08GS1G9BH",B086TS3BKQ,B08KHRF9NY
AHBDPVXHGNIRMIGLCRCABCOLFJTA,3,1,1,"B07T3Z58HL, B08B5FJMHM, B08FD2KP9R",B07NPCT6L5,B08C71WBLC
AH5BEMAKZE5RJ3JSHUYOJ7S2WKBA,6,1,1,"B086SSHLWT, B08343FS9P, B08GS1G9BH, B08HZ5Y8RY, B08G4Y4SFV, B08CC6YRLJ",B08GKVYS1Y,B09JLSCTR3
AESCUI6VXJSHLUIO44Y5ERAHZE4A,7,1,1,"B081ZN3TD5, B0713VF172, B082NKQ4ZT, B087GD4BJ1, B086VYKNDF, B08879N2W3, B088YHN4JT",B089CSF11Y,B0876VC4KM
AHBEKWBIK2I7EPZH4L2Z2G4IZWNA,3,1,1,"B015A5DGG4, B0914JBBTV, B086VRRD99",B07DFNPVSF,B0949MJRHK
AGV2YW5B3SCKG6WV422CIITZOGRQ,9,1,1,"B082NKQ4ZT, B0813ZQG3T, B082DXHTX8, B086JN17SK, B01EK2F1PC, B088LWRYJC, B0851C4YPC, B0BTJ6SYKB, B08BY91SGT",B086W18W1W,B09KX5N1DR
AF2BLE54TEMGZ546U763ZHZRXC4A,27,1,1,"B07LCHCD6Q, B07R3BMYBG, B0855L611L, B0859CYSTM, B086SSHLWT, B088GWCVVJ, B083BGJ4P9, B08C37KWRR, B08BB3P4VQ, B07VDCD17L, B08GJJ5RV9, B08KGVBW41, B07MZT83KK, B07PCGSFGQ, B086TS3BKQ, B07NPCT6L5, B07YNDWRCB, B08L3J4FB9, B08JCX3DL7, B07YS9W97B, B01N7A5AGF, B08MRRNL18, B08NJ5BTWG, B07RBSLNFR, B08QVJ4NVD, B084WP4XS8, B08DK4NDM3",B09GNXK3N1,B08K2WH8LK
AGOLMT3QETKYNESRYKBA6D7XXS7A,21,1,1,"B086ST4W1C, B088FBNQXW, B087Z9X39L, B086GST51S, B086SSHLWT, B08F7877DC, B08GC5GSNG, B0842BXM5M, B08L6GXY2S, B086MN4SRX, B08J7R5HHX, B08G4Y4SFV, B08HZ5Y8RY, B08CVTNQP1, B08L3J4FB9, B07SY7WPS4, B08NC4378M, B08MRRNL18, B086N2SY91, B09BJM95J7, B08TB3DZ1D",B09NFQ69KT,B0BVQQ58G8
AFBUKVT3KQFLL4X536HS4KKBBJ7Q,4,1,1,"B08B5FJMHM, B08FBHNBP1, B08LZ6W8RF, B08N6CLJ6P",B07HVRP37G,B08K2V6WGH
AEXYLV5YOYWSLGG47VVECVURA7XQ,5,1,1,"B084ZHP45Y, B07VQR3W3Z, B07KG1TWP5, B08LPGZMQK, B084WP4XS8",B096YHL82K,B083PXJBVY
AFVOZ4UNUZKEQ7GTQ3IHQY7PZ5FA_1,12,1,1,"B07WNBZQGT, B07SV4HTMC, B08BB3P4VQ, B089ZQ8Y95, B0851QJPZY, B07NPCT6L5, B07D5FBFQ4, B08L3W279N, B08N6CLJ6P, B08SQZ1B3W, B08NJ5BTWG, B07RBSLNFR",B0932Z1NM1,B08N5NDVGH
AELRWE7QQJRKDFHDQHVAODTF5FRA,5,1,1,"B07ZJX5MNJ, B08C72C56Z, B08B3TCMSQ, B085SY4WC3, B08CC6YRLJ",B08R3F946X,B085RS26YH
AGN5KJZU3FYSKVWXWM66LXYWL5CQ,14,1,1,"B0713VF172, B0855L611L, B087GD4BJ1, B08C24Q6LB, B07DKRK8ZW, B0851C4YPC, B07MMW5654, B08F7877DC, B081D2R47W, B08B5FJMHM, B087PJ121M, B0859CYSTM, B07YL4485K, B095CG2ZV1",B09473GGM4,B091GG4N2X
AFLI33M7ADMQ2B3DSIJLODWUHTAA,11,1,1,"B086VK22QT, B086GST51S, B089QR2Y5B, B087FTZSZH, B081D2R47W, B0876VC4KM, B08DK4NDM3, B088TXBCB5, B08NPBQR9L, B08CC6YRLJ, B08K8P7LN6",B08K2WH8LK,B08K2V6WGH
AECADZLPUNH3BDNACLFF7PSHN5MQ,10,1,1,"B085NYYLQ8, B085MCMZLX, B088PYN4VM, B08BS3WDPJ, B086XH7BWW, B08GYJY8F2, B08H4SYXR4, B08JPKXJMV, B08CVCLVS2, B08QFGV5ZQ",B08S2LYN64,B0863FZFPV
AG3GU5MHHM662AATYNDWYOKOZP7A,4,1,1,"B07KXM94BT, B07XVNJFNF, B0813ZQG3T, B086VYKNDF",B086M8MZGB,B0932Z1NM1
AGPTRM72WHO5EUPQUWS47FFGAALA,3,1,1,"B07P4LLZS6, B08B3TCMSQ, B08SQZ1B3W",B08VKQY815,B08WF29DM9
AERGQ6U7YCR6JZ54FFKYPUM7PFDQ,10,1,1,"B00TK0VV68, B07J1LYVHC, B07SV4HTMC, B0851C4YPC, B07P4LLZS6, B08575Y9V3, B08BS3WDPJ, B088GWCVVJ, B07VDCD17L, B08HRNPNR5",B08SQZ1B3W,B01MSF13T1
AFV2E7NCZRG62FXOLQO2SHSN5H3A,3,1,1,"B089QR2Y5B, B07YG4PRTN, B081D2R47W",B089YGZZYP,B08B5FJMHM
AEMP3A7IKW37CMWFXNKXWW6HGJHA_1,32,1,1,"B087G54FLM, B08C24Q6LB, B085MCMZLX, B088M5P8FN, B0888CX245, B088TYPM71, B088LPYXNQ, B08BZ1RHPS, B0851T7HDS, B08DXCVRNY, B08DK5D9J5, B08F4ZDVZQ, B07MZT83KK, B08MPK4JRB, B08L6GXY2S, B085SY4WC3, B08JCX3DL7, B08L3W279N, B08LZ6W8RF, B088TXBCB5, B08P7PSMRR, B01N7A5AGF, B07FPS2VFK, B08R3F946X, B093H28PD4, B0994HWXVV, B0977LVHF8, B0998BD871, B08K2V6WGH, B08K2WH8LK, B095C1WF44, B09LWV3HH2",B09SH1FD9S,B0B4MR9BXN
AHXL6HSB4XCGSXWTGDHXNFDAMDDA,3,1,1,"B0BC273JJR, B08FD2KP9R, B088TXBCB5",B08MT8L5ZL,B07L9H27SH
AHCA3FF2KQI7SRT32XBZCNHFEHOQ,6,1,1,"B087F14JSH, B089QR2Y5B, B07THLR7RR, B08BYKQS9S, B08BB3P4VQ, B08SQ31H8P",B08Q3F3L7S,B08VDCWKHV
AE3QBGRRHKT3GFDPRXFEN7JICEZQ,6,1,1,"B086SSHLWT, B086ST4W1C, B085SY4WC3, B08HZ5Y8RY, B08NPBQR9L, B08L6GXY2S",B08K8P7LN6,B08QKXY1KN
AF4UB2PGVLHK45WF7I6OED36OQDA,3,1,1,"B09571TNVG, B08WCQWP3T, B09LWV3HH2",B0B8SFDJN9,B08N5NDVGH
AEZY3WQ5CO4DOXRNJOWWXJYKCAXQ,4,1,1,"B07X8W7GJZ, B08FBHNBP1, B086YBQ8M7, B09671G4KH",B09571TNVG,B092M5K59T
AEYVPPWR4CIKWX4BGYKCBCDL2CZQ,16,1,1,"B07HN1L8NQ, B07R3BMYBG, B081632HX6, B07VG2W8TT, B07SW7D6ZR, B07Z3NRMBS, B07XVNJFNF, B08BY9P4HR, B08D6PPL42, B086MN4SRX, B087ZQG11L, B07W1WJZFG, B08GMC48QF, B08JTNQFZY, B08XQYZWCS, B08QHP717Z",B01M24DUXH,B08QKXY1KN
AGFLDIUYV2PKF5Q7IEMULR52GW2Q,22,1,1,"B087GB8ZRF, B088LWRYJC, B08C24Q6LB, B07THLR7RR, B087FTZSZH, B089KBMST6, B08F7877DC, B088TGQFNM, B081D2R47W, B08GC5GSNG, B08BYKQS9S, B08D6PPL42, B08B5FJMHM, B08MPK4JRB, B088LPYXNQ, B08DK5D9J5, B0841WQNNZ, B08LZ6W8RF, B08CVCLVS2, B085J24382, B085J354CL, B086XH7BWW",B08HZ5Y8RY,B085TFXLH1
AFWVN52MRBWOTIK7UGXBWGOY4HBA,8,1,1,"B07LCHCD6Q, B086VYKNDF, B07W397QG4, B08879N2W3, B07MN1KJ15, B07KG1TWP5, B08BRS98SF, B08YJV9YL2",B086N136NH,B08SBV6Z57
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,5,1,1,"B081M5R5L5, B07XVNJFNF, B082MDFNZM, B07VQR3W3Z, B07Z548TKH",B08JZD8HN4,B08CVTNQP1
AEGTJSI4X2EZHAL5VWJV3RCJIO4A,5,1,1,"B0888CX245, B081D2R47W, B085J354CL, B085J24382, B08DRBZNZJ",B08KY7VYDS,B08SJKR877
AEUAQ6BAUEBP2C754LR3ILYHP54Q,7,1,1,"B081ZN3TD5, B09L33VJCL, B0842BXM5M, B0851C4YPC, B083122WRC, B085ZRVDKP, B08LG68MGH",B08XJWLLKQ,B07SLFWZKN
AEWHLGO6FWZ4ZO7N6TX7I2FYO6EA,6,1,1,"B0876VC4KM, B08GS1G9BH, B08CVCLVS2, B08HGZXLP6, B08SJKR877, B08QKXY1KN",B091GG4N2X,B096YHL82K
AESIZ3ATHVPMZM5NI6ZJOZBH547A,12,1,1,"B07ND4HPHT, B0885W8GCL, B0859CYSTM, B087GB8ZRF, B08BY91SGT, B08BLKFGND, B0B2L218H2, B08F4ZDVZQ, B087PJ121M, B08G4Y4SFV, B08JCX3DL7, B08GKVYS1Y",B08SQZ1B3W,B08WF29DM9
AFGCJIO7DNVCCZPG4KVMKKXVPJLQ,9,1,1,"B08BLKFGND, B089ZQ8Y95, B08KGVBW41, B08G149DSD, B08DK74M1P, B08KT7FCYY, B08PTZL95G, B08QHP717Z, B086N2SY91",B09GVHT2D3,B09NFQ69KT
